Gene Name	Accession-2	Left-End-Position	Right-End-Position	Product	Accession-1
GMET_RS04445	GMET_RS04445	976641	978305	GMET_RS04445-MONOMER	Gmet_0887
GMET_RS16445	GMET_RS16445	3690629	3691423	GMET_RS16445-MONOMER	Gmet_3281
GMET_RS13600	GMET_RS13600	3064127	3065500	GMET_RS13600-MONOMER	Gmet_2713
GMET_RS05720	GMET_RS05720	1264019	1265527	GMET_RS05720-MONOMER	Gmet_1142
GMET_RS10700	GMET_RS10700	2391062	2391445	GMET_RS10700-MONOMER	Gmet_2123
GMET_RS13605	GMET_RS13605	3065755	3066711	GMET_RS13605-MONOMER	Gmet_2714
GMET_RS02685	GMET_RS02685	578412	578807	GMET_RS02685-MONOMER	Gmet_0538
GMET_RS08115	GMET_RS08115	1815350	1815781	GMET_RS08115-MONOMER	Gmet_1615
GMET_RS05725	GMET_RS05725	1265809	1266765	GMET_RS05725-MONOMER	Gmet_1143
GMET_RS10705	GMET_RS10705	2391442	2391861	GMET_RS10705-MONOMER	Gmet_2124
GMET_RS13610	GMET_RS13610	3066802	3068112	GMET_RS13610-MONOMER	Gmet_2715
GMET_RS03755	GMET_RS03755	822514	824277	GMET_RS03755-MONOMER	Gmet_0749
GMET_RS13615	GMET_RS13615	3068209	3068766	GMET_RS13615-MONOMER	Gmet_2716
GMET_RS05730	GMET_RS05730	1266831	1269893	GMET_RS05730-MONOMER	Gmet_1144
GMET_RS10710	GMET_RS10710	2391878	2393473	GMET_RS10710-MONOMER	Gmet_2125
GMET_RS00505	GMET_RS00505	123704	125560	GMET_RS00505-MONOMER	Gmet_0100
GMET_RS16450	GMET_RS16450	3691420	3692445	GMET_RS16450-MONOMER	Gmet_3282
GMET_RS01485	GMET_RS01485	332235	333692	GMET_RS01485-MONOMER	Gmet_0296
GMET_RS08120	GMET_RS08120	1815801	1816892	GMET_RS08120-MONOMER	Gmet_1616
GMET_RS01930	GMET_RS01930	431404	432036	GMET_RS01930-MONOMER	Gmet_0387
GMET_RS05735	GMET_RS05735	1269960	1270922	GMET_RS05735-MONOMER	Gmet_1145
GMET_RS04450	GMET_RS04450	978332	979543	GMET_RS04450-MONOMER	Gmet_0888
GMET_RS13620	GMET_RS13620	3068824	3070629	GMET_RS13620-MONOMER	Gmet_2717
GMET_RS10715	GMET_RS10715	2393500	2395062	GMET_RS10715-MONOMER	Gmet_2126
GMET_RS00115	GMET_RS00115	30345	31571	GMET_RS00115-MONOMER	Gmet_0023
GMET_RS13625	GMET_RS13625	3070626	3071504	GMET_RS13625-MONOMER	Gmet_2718
GMET_RS00965	GMET_RS00965	222076	223659	GMET_RS00965-MONOMER	Gmet_0192
GMET_RS05740	GMET_RS05740	1271125	1271706	GMET_RS05740-MONOMER	Gmet_1146
GMET_RS10720	GMET_RS10720	2395093	2396016	GMET_RS10720-MONOMER	Gmet_2127
GMET_RS08125	GMET_RS08125	1817240	1817482	GMET_RS08125-MONOMER	Gmet_1617
GMET_RS17435	GMET_RS17435	3904534	3907599	GMET_RS17435-MONOMER	Gmet_3478
GMET_RS13630	GMET_RS13630	3071918	3072163	GMET_RS13630-MONOMER	Gmet_2719
GMET_RS02690	GMET_RS02690	578804	579424	GMET_RS02690-MONOMER	Gmet_0539
GMET_RS02285	GMET_RS02285	505594	506790	GMET_RS02285-MONOMER	Gmet_0457
GMET_RS05745	GMET_RS05745	1271841	1274231	GMET_RS05745-MONOMER	Gmet_1147
GMET_RS13635	GMET_RS13635	3072156	3073538	GMET_RS13635-MONOMER	Gmet_2720
GMET_RS16455	GMET_RS16455	3692527	3693540	GMET_RS16455-MONOMER	Gmet_3283
GMET_RS10725	GMET_RS10725	2396057	2397145	GMET_RS10725-MONOMER	Gmet_2128
GMET_RS03730	GMET_RS03730	818496	818990	GMET_RS03730-MONOMER	Gmet_0744
GMET_RS13640	GMET_RS13640	3073565	3075625	GMET_RS13640-MONOMER	Gmet_2721
GMET_RS08130	GMET_RS08130	1817486	1817941	GMET_RS08130-MONOMER	Gmet_1618
GMET_RS05750	GMET_RS05750	1274295	1275650	GMET_RS05750-MONOMER	Gmet_1148
GMET_RS10730	GMET_RS10730	2397203	2397970	GMET_RS10730-MONOMER	Gmet_2129
GMET_RS17860	GMET_RS17860	3993637	3995010	GMET_RS17860-MONOMER	Gmet_3560
GMET_RS13645	GMET_RS13645	3075735	3076250	GMET_RS13645-MONOMER	Gmet_2722
GMET_RS04455	GMET_RS04455	979757	980758	GMET_RS04455-MONOMER	Gmet_0889
GMET_RS01935	GMET_RS01935	432127	432861	GMET_RS01935-MONOMER	Gmet_0388
GMET_RS03180	GMET_RS03180	703062	703394	GMET_RS03180-MONOMER	Gmet_0631
GMET_RS10735	GMET_RS10735	2397986	2398384	GMET_RS10735-MONOMER	Gmet_2130
GMET_RS13650	GMET_RS13650	3076407	3077078	GMET_RS13650-MONOMER	Gmet_2723
GMET_RS08135	GMET_RS08135	1817957	1819414	GMET_RS08135-MONOMER	Gmet_1619
GMET_RS17055	GMET_RS17055	3817052	3818056	GMET_RS17055-MONOMER	Gmet_3402
GMET_RS16460	GMET_RS16460	3694115	3694927	GMET_RS16460-MONOMER	Gmet_3284
GMET_RS13655	GMET_RS13655	3077250	3079286	GMET_RS13655-MONOMER	Gmet_2724
GMET_RS05755	GMET_RS05755	1275807	1276094	GMET_RS05755-MONOMER	Gmet_1149
GMET_RS10740	GMET_RS10740	2398403	2399845	GMET_RS10740-MONOMER	Gmet_2131
GMET_RS00510	GMET_RS00510	125888	127762	GMET_RS00510-MONOMER	Gmet_0101
GMET_RS03595	GMET_RS03595	788432	790255	GMET_RS03595-MONOMER	Gmet_0716
GMET_RS13660	GMET_RS13660	3079444	3080283	GMET_RS13660-MONOMER	Gmet_2725
GMET_RS02695	GMET_RS02695	579432	579893	GMET_RS02695-MONOMER	Gmet_3585
GMET_RS03735	GMET_RS03735	818987	819586	GMET_RS03735-MONOMER	Gmet_0745
GMET_RS00970	GMET_RS00970	223808	224557	GMET_RS00970-MONOMER	Gmet_0193
GMET_RS05765	GMET_RS05765	1276759	1277562	GMET_RS05765-MONOMER	Gmet_1150
GMET_RS10745	GMET_RS10745	2399929	2400129	GMET_RS10745-MONOMER	Gmet_2132
GMET_RS13665	GMET_RS13665	3080906	3081760	GMET_RS13665-MONOMER	Gmet_2726
GMET_RS08140	GMET_RS08140	1819516	1820061	GMET_RS08140-MONOMER	Gmet_1620
GMET_RS13670	GMET_RS13670	3081845	3083041	GMET_RS13670-MONOMER	Gmet_2727
GMET_RS05770	GMET_RS05770	1277585	1278307	GMET_RS05770-MONOMER	Gmet_1151
GMET_RS04460	GMET_RS04460	980811	981887	GMET_RS04460-MONOMER	Gmet_0890
GMET_RS10750	GMET_RS10750	2400210	2400623	GMET_RS10750-MONOMER	Gmet_2133
GMET_RS16465	GMET_RS16465	3694998	3696743	GMET_RS16465-MONOMER	Gmet_3285
GMET_RS13675	GMET_RS13675	3083292	3085307	GMET_RS13675-MONOMER	Gmet_2728
GMET_RS01940	GMET_RS01940	432863	433624	GMET_RS01940-MONOMER	Gmet_0389
GMET_RS08145	GMET_RS08145	1820172	1820495	GMET_RS08145-MONOMER	Gmet_1621
GMET_RS05775	GMET_RS05775	1278313	1278750	GMET_RS05775-MONOMER	Gmet_1152
GMET_RS10755	GMET_RS10755	2400707	2401576	GMET_RS10755-MONOMER	Gmet_2134
GMET_RS13680	GMET_RS13680	3085304	3085585	GMET_RS13680-MONOMER	Gmet_2729
GMET_RS01425	GMET_RS01425	315611	316501	GMET_RS01425-MONOMER	Gmet_0284
GMET_RS13685	GMET_RS13685	3085781	3087106	GMET_RS13685-MONOMER	Gmet_2730
GMET_RS05780	GMET_RS05780	1278894	1280237	GMET_RS05780-MONOMER	Gmet_1153
GMET_RS04465	GMET_RS04465	981935	984211	GMET_RS04465-MONOMER	Gmet_0891
GMET_RS10760	GMET_RS10760	2401589	2402104	GMET_RS10760-MONOMER	Gmet_2135
GMET_RS17440	GMET_RS17440	3907890	3908201	GMET_RS17440-MONOMER	Gmet_3479
GMET_RS13690	GMET_RS13690	3087157	3087681	GMET_RS13690-MONOMER	Gmet_2731
GMET_RS08150	GMET_RS08150	1820578	1821042	GMET_RS08150-MONOMER	Gmet_1622
GMET_RS02700	GMET_RS02700	579869	580660	GMET_RS02700-MONOMER	Gmet_0541
GMET_RS10765	GMET_RS10765	2402117	2404423	GMET_RS10765-MONOMER	Gmet_2136
GMET_RS05785	GMET_RS05785	1280246	1281322	GMET_RS05785-MONOMER	Gmet_1154
GMET_RS16470	GMET_RS16470	3697191	3697946	GMET_RS16470-MONOMER	Gmet_3286
GMET_RS13695	GMET_RS13695	3087681	3088235	GMET_RS13695-MONOMER	Gmet_2732
GMET_RS13700	GMET_RS13700	3088376	3089470	GMET_RS13700-MONOMER	Gmet_2733
GMET_RS05790	GMET_RS05790	1281365	1282300	GMET_RS05790-MONOMER	Gmet_1155
GMET_RS04470	GMET_RS04470	984431	984838	GMET_RS04470-MONOMER	Gmet_0892
GMET_RS10770	GMET_RS10770	2404445	2405206	GMET_RS10770-MONOMER	Gmet_2137
GMET_RS08155	GMET_RS08155	1821039	1821491	GMET_RS08155-MONOMER	Gmet_1623
GMET_RS13705	GMET_RS13705	3089465	3090805	GMET_RS13705-MONOMER	Gmet_2734
GMET_RS01945	GMET_RS01945	433621	433950	GMET_RS01945-MONOMER	Gmet_0390
GMET_RS03185	GMET_RS03185	703414	704049	GMET_RS03185-MONOMER	Gmet_0632
GMET_RS05795	GMET_RS05795	1282375	1283235	GMET_RS05795-MONOMER	Gmet_1156
GMET_RS10775	GMET_RS10775	2405213	2406019	GMET_RS10775-MONOMER	Gmet_2138
GMET_RS18450	GMET_RS18450	3090876	3090980	GMET_RS18450-MONOMER	
GMET_RS16475	GMET_RS16475	3698032	3698340	GMET_RS16475-MONOMER	Gmet_3287
GMET_RS13710	GMET_RS13710	3091216	3093084	GMET_RS13710-MONOMER	Gmet_2735
GMET_RS08160	GMET_RS08160	1821495	1822607	GMET_RS08160-MONOMER	Gmet_1624
GMET_RS05800	GMET_RS05800	1283626	1284204	GMET_RS05800-MONOMER	Gmet_1157
GMET_RS04475	GMET_RS04475	984835	986139	GMET_RS04475-MONOMER	Gmet_0893
GMET_RS10780	GMET_RS10780	2406030	2406812	GMET_RS10780-MONOMER	Gmet_2139
GMET_RS13715	GMET_RS13715	3093105	3093968	GMET_RS13715-MONOMER	Gmet_2736
GMET_RS02705	GMET_RS02705	580657	581247	GMET_RS02705-MONOMER	Gmet_0542
GMET_RS03745	GMET_RS03745	820657	821388	GMET_RS03745-MONOMER	Gmet_0747
GMET_RS17865	GMET_RS17865	3995018	3996628	GMET_RS17865-MONOMER	Gmet_3561
GMET_RS05805	GMET_RS05805	1284271	1285164	GMET_RS05805-MONOMER	Gmet_1158
GMET_RS10785	GMET_RS10785	2406812	2407420	GMET_RS10785-MONOMER	Gmet_2140
GMET_RS13720	GMET_RS13720	3093975	3095546	GMET_RS13720-MONOMER	Gmet_2737
GMET_RS08165	GMET_RS08165	1822589	1823239	GMET_RS08165-MONOMER	Gmet_1625
GMET_RS19120	GMET_RS19120	3908210	3908548	GMET_RS19120-MONOMER	
GMET_RS13725	GMET_RS13725	3095747	3097762	GMET_RS13725-MONOMER	Gmet_2738
GMET_RS05810	GMET_RS05810	1285171	1286046	GMET_RS05810-MONOMER	Gmet_1159
GMET_RS04480	GMET_RS04480	986204	986497	GMET_RS04480-MONOMER	Gmet_0894
GMET_RS10790	GMET_RS10790	2407476	2408528	GMET_RS10790-MONOMER	Gmet_2141
GMET_RS17060	GMET_RS17060	3818269	3819231	GMET_RS17060-MONOMER	Gmet_3403
GMET_RS16480	GMET_RS16480	3698350	3700317	GMET_RS16480-MONOMER	Gmet_3288
GMET_RS03760	GMET_RS03760	824509	825225	GMET_RS03760-MONOMER	Gmet_0750
GMET_RS01950	GMET_RS01950	434098	434295	GMET_RS01950-MONOMER	Gmet_0391
GMET_RS00980	GMET_RS00980	225734	226183	GMET_RS00980-MONOMER	Gmet_0195
GMET_RS05815	GMET_RS05815	1286075	1286956	GMET_RS05815-MONOMER	Gmet_1160
GMET_RS10795	GMET_RS10795	2408537	2410390	GMET_RS10795-MONOMER	Gmet_2142
GMET_RS13730	GMET_RS13730	3097904	3098842	GMET_RS13730-MONOMER	Gmet_2739
GMET_RS08170	GMET_RS08170	1823280	1824482	GMET_RS08170-MONOMER	Gmet_1626
GMET_RS04485	GMET_RS04485	986481	987059	GMET_RS04485-MONOMER	Gmet_0895
GMET_RS00005	GMET_RS00005	261	1613	GMET_RS00005-MONOMER	Gmet_0001
GMET_RS13735	GMET_RS13735	3098968	3100080	GMET_RS13735-MONOMER	Gmet_2740
GMET_RS05820	GMET_RS05820	1286971	1287618	GMET_RS05820-MONOMER	Gmet_1161
GMET_RS04490	GMET_RS04490	987066	987761	GMET_RS04490-MONOMER	Gmet_0896
GMET_RS10800	GMET_RS10800	2410719	2412290	GMET_RS10800-MONOMER	Gmet_2143
GMET_RS00545	GMET_RS00545	134615	135493	GMET_RS00545-MONOMER	Gmet_0108
GMET_RS01440	GMET_RS01440	319623	320759	GMET_RS01440-MONOMER	Gmet_0287
GMET_RS13740	GMET_RS13740	3100037	3100909	GMET_RS13740-MONOMER	Gmet_2741
GMET_RS10805	GMET_RS10805	2412349	2413635	GMET_RS10805-MONOMER	Gmet_2144
GMET_RS02710	GMET_RS02710	581260	581550	GMET_RS02710-MONOMER	Gmet_0543
GMET_RS03750	GMET_RS03750	821669	822376	GMET_RS03750-MONOMER	Gmet_0748
GMET_RS04495	GMET_RS04495	987859	988653	GMET_RS04495-MONOMER	Gmet_0897
GMET_RS08175	GMET_RS08175	1824506	1824973	GMET_RS08175-MONOMER	Gmet_1627
GMET_RS05825	GMET_RS05825	1287679	1288536	GMET_RS05825-MONOMER	Gmet_1162
GMET_RS16485	GMET_RS16485	3700810	3701982	GMET_RS16485-MONOMER	Gmet_3289
GMET_RS13745	GMET_RS13745	3101065	3101547	GMET_RS13745-MONOMER	Gmet_2742
GMET_RS04500	GMET_RS04500	988961	989773	GMET_RS04500-MONOMER	Gmet_0899
GMET_RS13750	GMET_RS13750	3101750	3102808	GMET_RS13750-MONOMER	Gmet_2743
GMET_RS05830	GMET_RS05830	1288718	1288969	GMET_RS05830-MONOMER	Gmet_1163
GMET_RS04505	GMET_RS04505	989804	991057	GMET_RS04505-MONOMER	Gmet_0900
GMET_RS10810	GMET_RS10810	2413713	2415053	GMET_RS10810-MONOMER	Gmet_2145
GMET_RS04510	GMET_RS04510	991444	991989	GMET_RS04510-MONOMER	Gmet_0901
GMET_RS13755	GMET_RS13755	3102892	3103299	GMET_RS13755-MONOMER	Gmet_2744
GMET_RS08180	GMET_RS08180	1824973	1825389	GMET_RS08180-MONOMER	Gmet_1628
GMET_RS03190	GMET_RS03190	704068	704490	GMET_RS03190-MONOMER	Gmet_0633
GMET_RS01955	GMET_RS01955	434308	434748	GMET_RS01955-MONOMER	Gmet_0392
GMET_RS04515	GMET_RS04515	992180	993373	GMET_RS04515-MONOMER	Gmet_0902
GMET_RS10815	GMET_RS10815	2415050	2416861	GMET_RS10815-MONOMER	Gmet_2146
GMET_RS17450	GMET_RS17450	3908588	3909841	GMET_RS17450-MONOMER	Gmet_3481
GMET_RS13760	GMET_RS13760	3103348	3103950	GMET_RS13760-MONOMER	Gmet_2745
GMET_RS04520	GMET_RS04520	993566	994720	GMET_RS04520-MONOMER	Gmet_0903
GMET_RS16490	GMET_RS16490	3702037	3703644	GMET_RS16490-MONOMER	Gmet_3290
GMET_RS13765	GMET_RS13765	3104080	3106515	GMET_RS13765-MONOMER	Gmet_2746
GMET_RS05835	GMET_RS05835	1289079	1289387	GMET_RS05835-MONOMER	Gmet_1164
GMET_RS04525	GMET_RS04525	995010	996917	GMET_RS04525-MONOMER	Gmet_0904
GMET_RS10820	GMET_RS10820	2416878	2417738	GMET_RS10820-MONOMER	Gmet_2147
GMET_RS08185	GMET_RS08185	1825433	1826743	GMET_RS08185-MONOMER	Gmet_1629
GMET_RS04530	GMET_RS04530	997089	998564	GMET_RS04530-MONOMER	Gmet_0905
GMET_RS13770	GMET_RS13770	3106581	3107222	GMET_RS13770-MONOMER	Gmet_2747
GMET_RS00380	GMET_RS00380	93142	93429	GMET_RS00380-MONOMER	Gmet_0076
GMET_RS02715	GMET_RS02715	581669	582460	GMET_RS02715-MONOMER	Gmet_0544
GMET_RS04535	GMET_RS04535	998686	999846	GMET_RS04535-MONOMER	Gmet_0906
GMET_RS10825	GMET_RS10825	2417868	2419211	GMET_RS10825-MONOMER	Gmet_2148
GMET_RS13775	GMET_RS13775	3107219	3109069	GMET_RS13775-MONOMER	Gmet_2748
GMET_RS04540	GMET_RS04540	999939	1000391	GMET_RS04540-MONOMER	Gmet_0907
GMET_RS13780	GMET_RS13780	3109062	3109658	GMET_RS13780-MONOMER	Gmet_2749
GMET_RS08190	GMET_RS08190	1826798	1827484	GMET_RS08190-MONOMER	Gmet_1630
GMET_RS05840	GMET_RS05840	1289377	1289826	GMET_RS05840-MONOMER	Gmet_1165
GMET_RS10830	GMET_RS10830	2419308	2420207	GMET_RS10830-MONOMER	Gmet_2149
GMET_RS01960	GMET_RS01960	434854	435390	GMET_RS01960-MONOMER	Gmet_0393
GMET_RS16495	GMET_RS16495	3703790	3704581	GMET_RS16495-MONOMER	Gmet_3291
GMET_RS13785	GMET_RS13785	3109655	3110677	GMET_RS13785-MONOMER	Gmet_2750
GMET_RS04545	GMET_RS04545	1000738	1001955	GMET_RS04545-MONOMER	Gmet_0908
GMET_RS10835	GMET_RS10835	2420426	2421196	GMET_RS10835-MONOMER	Gmet_2150
GMET_RS13790	GMET_RS13790	3110674	3111363	GMET_RS13790-MONOMER	Gmet_2751
GMET_RS17870	GMET_RS17870	3996648	3996857	GMET_RS17870-MONOMER	Gmet_3562
GMET_RS01350	GMET_RS01350	299386	299868	GMET_RS01350-MONOMER	Gmet_0269
GMET_RS04550	GMET_RS04550	1001971	1002750	GMET_RS04550-MONOMER	Gmet_0909
GMET_RS08195	GMET_RS08195	1827511	1828896	GMET_RS08195-MONOMER	Gmet_1631
GMET_RS13795	GMET_RS13795	3111446	3112741	GMET_RS13795-MONOMER	Gmet_2752
GMET_RS05845	GMET_RS05845	1289823	1290140	GMET_RS05845-MONOMER	Gmet_1166
GMET_RS10840	GMET_RS10840	2421276	2422349	GMET_RS10840-MONOMER	Gmet_2151
GMET_RS17455	GMET_RS17455	3909980	3910279	GMET_RS17455-MONOMER	Gmet_3482
GMET_RS04555	GMET_RS04555	1002775	1004970	GMET_RS04555-MONOMER	Gmet_0910
GMET_RS13800	GMET_RS13800	3112755	3113741	GMET_RS13800-MONOMER	Gmet_2753
GMET_RS17065	GMET_RS17065	3819234	3820253	GMET_RS17065-MONOMER	Gmet_3404
GMET_RS04560	GMET_RS04560	1005555	1006766	GMET_RS04560-MONOMER	Gmet_0911
GMET_RS13805	GMET_RS13805	3113837	3114328	GMET_RS13805-MONOMER	Gmet_2754
GMET_RS05850	GMET_RS05850	1290213	1290932	GMET_RS05850-MONOMER	Gmet_1167
GMET_RS16500	GMET_RS16500	3704587	3706593	GMET_RS16500-MONOMER	Gmet_3292
GMET_RS10845	GMET_RS10845	2422548	2423456	GMET_RS10845-MONOMER	Gmet_2152
GMET_RS08200	GMET_RS08200	1829064	1830005	GMET_RS08200-MONOMER	Gmet_1632
GMET_RS04565	GMET_RS04565	1006782	1007468	GMET_RS04565-MONOMER	Gmet_0912
GMET_RS13810	GMET_RS13810	3114332	3114703	GMET_RS13810-MONOMER	Gmet_2755
GMET_RS10850	GMET_RS10850	2423466	2424242	GMET_RS10850-MONOMER	Gmet_2153
GMET_RS01965	GMET_RS01965	435368	437134	GMET_RS01965-MONOMER	Gmet_0394
GMET_RS04570	GMET_RS04570	1007498	1008970	GMET_RS04570-MONOMER	Gmet_0913
GMET_RS13815	GMET_RS13815	3115023	3115298	GMET_RS13815-MONOMER	Gmet_2756
GMET_RS02140	GMET_RS02140	475448	476383	GMET_RS02140-MONOMER	Gmet_0428
GMET_RS03195	GMET_RS03195	704480	704668	GMET_RS03195-MONOMER	Gmet_0634
GMET_RS04575	GMET_RS04575	1009070	1009525	GMET_RS04575-MONOMER	Gmet_0914
GMET_RS08205	GMET_RS08205	1830119	1830868	GMET_RS08205-MONOMER	Gmet_1633
GMET_RS05855	GMET_RS05855	1291132	1292547	GMET_RS05855-MONOMER	Gmet_1168
GMET_RS10855	GMET_RS10855	2424766	2426313	GMET_RS10855-MONOMER	Gmet_2154
GMET_RS18455	GMET_RS18455	3115337	3115780	GMET_RS18455-MONOMER	Gmet_2757
GMET_RS04580	GMET_RS04580	1009658	1009930	GMET_RS04580-MONOMER	Gmet_0915
GMET_RS16505	GMET_RS16505	3706595	3707524	GMET_RS16505-MONOMER	Gmet_3293
GMET_RS05860	GMET_RS05860	1292647	1293672	GMET_RS05860-MONOMER	Gmet_1169
GMET_RS04585	GMET_RS04585	1010003	1010893	GMET_RS04585-MONOMER	Gmet_0916
GMET_RS10860	GMET_RS10860	2426431	2428557	GMET_RS10860-MONOMER	Gmet_2155
GMET_RS13825	GMET_RS13825	3115850	3116356	GMET_RS13825-MONOMER	Gmet_2758
GMET_RS00530	GMET_RS00530	131835	132299	GMET_RS00530-MONOMER	Gmet_0105
GMET_RS03765	GMET_RS03765	825369	827132	GMET_RS03765-MONOMER	Gmet_0751
GMET_RS04590	GMET_RS04590	1010934	1012520	GMET_RS04590-MONOMER	Gmet_0917
GMET_RS08210	GMET_RS08210	1830855	1832789	GMET_RS08210-MONOMER	Gmet_1634
GMET_RS10865	GMET_RS10865	2428696	2430327	GMET_RS10865-MONOMER	Gmet_2156
GMET_RS04595	GMET_RS04595	1012722	1013765	GMET_RS04595-MONOMER	Gmet_0918
GMET_RS00055	GMET_RS00055	17225	18676	GMET_RS00055-MONOMER	Gmet_0011
GMET_RS04600	GMET_RS04600	1013939	1015006	GMET_RS04600-MONOMER	Gmet_0919
GMET_RS04605	GMET_RS04605	1015077	1015646	GMET_RS04605-MONOMER	Gmet_0920
GMET_RS17470	GMET_RS17470	3911233	3912918	GMET_RS17470-MONOMER	Gmet_3484
GMET_RS13830	GMET_RS13830	3116380	3117351	GMET_RS13830-MONOMER	Gmet_2759
GMET_RS00995	GMET_RS00995	229709	230728	GMET_RS00995-MONOMER	Gmet_0198
GMET_RS05865	GMET_RS05865	1293744	1294157	GMET_RS05865-MONOMER	Gmet_1170
GMET_RS10870	GMET_RS10870	2430648	2431400	GMET_RS10870-MONOMER	Gmet_2157
GMET_RS01970	GMET_RS01970	437164	438903	GMET_RS01970-MONOMER	Gmet_0395
GMET_RS08215	GMET_RS08215	1832902	1834899	GMET_RS08215-MONOMER	Gmet_1635
GMET_RS16510	GMET_RS16510	3707551	3708864	GMET_RS16510-MONOMER	Gmet_3294
GMET_RS04610	GMET_RS04610	1015643	1016590	GMET_RS04610-MONOMER	Gmet_0921
GMET_RS04615	GMET_RS04615	1016630	1018102	GMET_RS04615-MONOMER	Gmet_0922
GMET_RS10875	GMET_RS10875	2431425	2432057	GMET_RS10875-MONOMER	Gmet_2158
GMET_RS13835	GMET_RS13835	3117338	3118315	GMET_RS13835-MONOMER	Gmet_2760
GMET_RS04620	GMET_RS04620	1018089	1018667	GMET_RS04620-MONOMER	Gmet_0923
GMET_RS08220	GMET_RS08220	1834989	1835696	GMET_RS08220-MONOMER	Gmet_1636
GMET_RS05870	GMET_RS05870	1294135	1295826	GMET_RS05870-MONOMER	Gmet_1171
GMET_RS04625	GMET_RS04625	1018777	1019685	GMET_RS04625-MONOMER	Gmet_0924
GMET_RS10880	GMET_RS10880	2432029	2433285	GMET_RS10880-MONOMER	Gmet_2159
GMET_RS04630	GMET_RS04630	1019669	1020157	GMET_RS04630-MONOMER	Gmet_0925
GMET_RS03770	GMET_RS03770	827507	828049	GMET_RS03770-MONOMER	Gmet_0752
GMET_RS13840	GMET_RS13840	3118372	3119592	GMET_RS13840-MONOMER	Gmet_2761
GMET_RS05875	GMET_RS05875	1295864	1296301	GMET_RS05875-MONOMER	Gmet_1172
GMET_RS04635	GMET_RS04635	1020264	1021085	GMET_RS04635-MONOMER	Gmet_0926
GMET_RS16515	GMET_RS16515	3709007	3709585	GMET_RS16515-MONOMER	Gmet_3295
GMET_RS10885	GMET_RS10885	2433529	2434782	GMET_RS10885-MONOMER	Gmet_2160
GMET_RS04640	GMET_RS04640	1021082	1021567	GMET_RS04640-MONOMER	Gmet_0927
GMET_RS08225	GMET_RS08225	1835829	1838087	GMET_RS08225-MONOMER	Gmet_1637
GMET_RS04645	GMET_RS04645	1021564	1023495	GMET_RS04645-MONOMER	Gmet_0928
GMET_RS13845	GMET_RS13845	3119614	3121290	GMET_RS13845-MONOMER	Gmet_2762
GMET_RS17875	GMET_RS17875	3996851	3997201	GMET_RS17875-MONOMER	Gmet_3563
GMET_RS05880	GMET_RS05880	1296386	1299625	GMET_RS05880-MONOMER	Gmet_1173
GMET_RS10890	GMET_RS10890	2435407	2437182	GMET_RS10890-MONOMER	Gmet_2161
GMET_RS01975	GMET_RS01975	438987	439472	GMET_RS01975-MONOMER	Gmet_0396
GMET_RS01450	GMET_RS01450	321537	322541	GMET_RS01450-MONOMER	Gmet_0289
GMET_RS03200	GMET_RS03200	704676	704933	GMET_RS03200-MONOMER	Gmet_0635
GMET_RS10895	GMET_RS10895	2437235	2437471	GMET_RS10895-MONOMER	Gmet_2162
GMET_RS04650	GMET_RS04650	1023492	1024592	GMET_RS04650-MONOMER	Gmet_0929
GMET_RS01000	GMET_RS01000	230732	231895	GMET_RS01000-MONOMER	Gmet_0199
GMET_RS05885	GMET_RS05885	1299778	1303308	GMET_RS05885-MONOMER	Gmet_1174
GMET_RS17475	GMET_RS17475	3913432	3914748	GMET_RS17475-MONOMER	Gmet_3485
GMET_RS13850	GMET_RS13850	3121329	3123275	GMET_RS13850-MONOMER	Gmet_2763
GMET_RS08230	GMET_RS08230	1838372	1838860	GMET_RS08230-MONOMER	Gmet_1638
GMET_RS17070	GMET_RS17070	3820341	3820757	GMET_RS17070-MONOMER	Gmet_3405
GMET_RS04655	GMET_RS04655	1025438	1026907	GMET_RS04655-MONOMER	Gmet_0930
GMET_RS16520	GMET_RS16520	3709618	3710307	GMET_RS16520-MONOMER	Gmet_3296
GMET_RS01505	GMET_RS01505	336053	337105	GMET_RS01505-MONOMER	Gmet_0300
GMET_RS05890	GMET_RS05890	1303322	1303681	GMET_RS05890-MONOMER	Gmet_1175
GMET_RS04660	GMET_RS04660	1027000	1028502	GMET_RS04660-MONOMER	Gmet_0931
GMET_RS19040	GMET_RS19040	2437500	2441105	GMET_RS19040-MONOMER	Gmet_2163
GMET_RS04665	GMET_RS04665	1028572	1029516	GMET_RS04665-MONOMER	Gmet_0932
GMET_RS03775	GMET_RS03775	828049	828261	GMET_RS03775-MONOMER	Gmet_0753
GMET_RS13855	GMET_RS13855	3123290	3124723	GMET_RS13855-MONOMER	Gmet_2764
GMET_RS02725	GMET_RS02725	583449	583790	GMET_RS02725-MONOMER	Gmet_0546
GMET_RS08235	GMET_RS08235	1838882	1839856	GMET_RS08235-MONOMER	Gmet_1639
GMET_RS05895	GMET_RS05895	1303683	1304738	GMET_RS05895-MONOMER	Gmet_1176
GMET_RS04670	GMET_RS04670	1029759	1037531	GMET_RS04670-MONOMER	Gmet_0933
GMET_RS10910	GMET_RS10910	2441860	2442519	GMET_RS10910-MONOMER	Gmet_2164
GMET_RS01465	GMET_RS01465	326003	328753	GMET_RS01465-MONOMER	Gmet_0292
GMET_RS04675	GMET_RS04675	1037707	1038360	GMET_RS04675-MONOMER	Gmet_0934
