	cobrame/ecolime fluxes	coralme fluxes
AGM3PA_FWD_EG10041-MONOMER	0.0	0.0
AGM3PApp_FWD_NACMURLALAAMI1-MONOMER	0.0	0.0
AGM3PApp_FWD_G7458-MONOMER	0.0	0.0
AGM3PApp_FWD_NACMURLALAAMI2-MONOMER	0.0	0.0
AGM3PH_FWD_G6567-MONOMER	0.0	0.0
AGM3Pt2pp_FWD_AMPG-MONOMER	0.0	0.0
AGM4PA_FWD_EG10041-MONOMER	0.0	0.0
AGM4PApp_FWD_NACMURLALAAMI1-MONOMER	0.0	0.0
AGM4PApp_FWD_G7458-MONOMER	0.0	0.0
AGM4PApp_FWD_NACMURLALAAMI2-MONOMER	0.0	0.0
AGM4PCP_FWD_G6621-MONOMER	0.0	0.0
AGM4PCPpp_FWD_CPLX_dummy	0.0	0.0
AGM4PH_FWD_G6567-MONOMER	0.0	0.0
AGM4Pt2pp_FWD_AMPG-MONOMER	0.0	0.0
AGMH_FWD_G6567-MONOMER	0.0	0.0
AGMHE_FWD_CPLX0-3681_mod_nadp(1)	0.0	0.0
AGMT_FWD_AGMATIN-CPLX_mod_mn2(2)	0.0	0.0
AGMt2pp_FWD_AMPG-MONOMER	0.0	0.0
AGMtex_REV_CPLX0-7534	0.0	0.0
AGMtex_FWD_CPLX0-7534	0.0	0.0
AGMtex_REV_CPLX0-7530	0.0	0.0
AGMtex_FWD_CPLX0-7530	0.0	0.0
AGMtex_REV_CPLX0-7533	0.0	0.0
AGMtex_FWD_CPLX0-7533	0.0	0.0
AGMtex_REV_G6700-MONOMER	0.0	0.0
AGMtex_FWD_G6700-MONOMER	0.0	0.0
AGPR_REV_N-ACETYLGLUTPREDUCT-MONOMER	0.2616177644778328	0.2573476972480189
AGPR_FWD_N-ACETYLGLUTPREDUCT-MONOMER	0.0	0.0
AGt3_FWD_CPLX0-1721	0.0	0.0
AHCYSNS_FWD_CPLX0-1541	0.0040562069125462	0.0039449163249154
AICART_REV_AICARTRANSIMPCYCLO-CPLX	0.0	0.0
AICART_FWD_AICARTRANSIMPCYCLO-CPLX	0.3984251205345785	0.3897064015599356
AIRC2_FWD_PURK-CPLX	0.3007901963699442	0.293896751402162
AIRC3_REV_PURE-CPLX	0.3007901963699442	0.293896751402162
AIRC3_FWD_PURE-CPLX	0.0	0.0
AKGDH_FWD_2OXOGLUTARATEDEH-CPLX_mod_mg2(1)_mod_lipoyl(1)	4.377738984611523	4.530317459082732
AKGt2rpp_REV_KGTP-MONOMER	0.0	0.0
AKGt2rpp_FWD_KGTP-MONOMER	0.0	0.0
AKGtex_REV_CPLX0-7534	0.0	0.0
AKGtex_FWD_CPLX0-7534	0.0	0.0
AKGtex_REV_CPLX0-7530	0.0	0.0
AKGtex_FWD_CPLX0-7530	0.0	0.0
AKGtex_REV_CPLX0-7533	0.0	0.0
AKGtex_FWD_CPLX0-7533	0.0	0.0
AKGtex_REV_G6700-MONOMER	0.0	0.0
AKGtex_FWD_G6700-MONOMER	0.0	0.0
ALAALAD_FWD_G6782-MONOMER	0.0	0.0
ALAALAabcpp_FWD_ABC-59-CPLX	0.0	0.0
ALAALAabcpp_FWD_ABC-8-CPLX	0.0	0.0
ALAALAr_REV_DALADALALIGA-MONOMER	0.0	0.0
ALAALAr_FWD_DALADALALIGA-MONOMER	0.023155650806427	0.0227492691679
ALAALAr_REV_DALADALALIGB-CPLX	0.0	0.0
ALAALAr_FWD_DALADALALIGB-CPLX	0.0	0.0
ALAALAtex_REV_CPLX0-7534	0.0	0.0
ALAALAtex_FWD_CPLX0-7534	0.0	0.0
ALAALAtex_REV_CPLX0-7530	0.0	0.0
ALAALAtex_FWD_CPLX0-7530	0.0	0.0
ALAALAtex_REV_CPLX0-7533	0.0	0.0
ALAALAtex_FWD_CPLX0-7533	0.0	0.0
ALAALAtex_REV_G6700-MONOMER	0.0	0.0
ALAALAtex_FWD_G6700-MONOMER	0.0	0.0
ALAGLUE_REV_G6661-MONOMER	0.0	0.0
ALAGLUE_FWD_G6661-MONOMER	0.0	0.0
ALAR_REV_ALARACEBIOSYN-MONOMER	0.0	0.0
ALAR_FWD_ALARACEBIOSYN-MONOMER	0.0347334762096405	0.0341239037518501
ALAR_REV_CPLX0-7465_mod_pydx5p(1)	0.0	0.0
ALAR_FWD_CPLX0-7465_mod_pydx5p(1)	0.0	0.0
ALATA_D2_FWD_LTAA-CPLX_mod_pydx5p(1)	0.0	0.0
ALATA_D2_FWD_GLYOHMETRANS-CPLX	0.0	0.0
ALATA_L_REV_CPLX0-7888	0.5558802036526589	0.5464330530687649
ALATA_L_FWD_CPLX0-7888	0.0	0.0
ALATA_L_REV_CPLX0-7887	0.0	0.0
ALATA_L_FWD_CPLX0-7887	0.0	0.0
ALATA_L2_FWD_LTAA-CPLX_mod_pydx5p(1)	0.0	0.0
ALATA_L2_FWD_GLYOHMETRANS-CPLX	0.0	0.0
ALAabcpp_FWD_ABC-15-CPLX	0.0	0.0
ALAt2pp_FWD_CYCA-MONOMER	0.0	0.0
ALAt2rpp_REV_CPLX_dummy	0.0	0.0
ALAt2rpp_FWD_CPLX_dummy	0.0	0.0
ALAt4pp_FWD_YAAJ-MONOMER	0.0	0.0
ALAtex_REV_CPLX0-7534	0.0	0.0
ALAtex_FWD_CPLX0-7534	0.0	0.0
ALAtex_REV_CPLX0-7530	0.0	0.0
ALAtex_FWD_CPLX0-7530	0.0	0.0
ALAtex_REV_CPLX0-7533	0.0	0.0
ALAtex_FWD_CPLX0-7533	0.0	0.0
ALAtex_REV_G6700-MONOMER	0.0	0.0
ALAtex_FWD_G6700-MONOMER	0.0	0.0
ALCD19_REV_ADHC-CPLX_mod_zn2(1)	0.0	0.0
ALCD19_FWD_ADHC-CPLX_mod_zn2(1)	0.0	0.0
ALCD2x_REV_ADHP-MONOMER	0.0	0.0
ALCD2x_FWD_ADHP-MONOMER	0.0	0.0
ALCD2x_REV_ADHC-CPLX_mod_zn2(1)	0.0	0.0
ALCD2x_FWD_ADHC-CPLX_mod_zn2(1)	0.0	0.0
ALCD2x_REV_ADHE-CPLX_mod_fe2(1)	0.0	0.0
ALCD2x_FWD_ADHE-CPLX_mod_fe2(1)	0.0	0.0
ALDD19xr_REV_PHENDEHYD-CPLX	0.0	0.0
ALDD19xr_FWD_PHENDEHYD-CPLX	0.0	0.0
ALDD2x_FWD_ALDHDEHYDROG-MONOMER	0.0	0.0
ALDD2y_FWD_CPLX0-3482_mod_mg2(1)	0.0	0.0
ALDD3y_FWD_CPLX0-3482_mod_mg2(1)	0.0	0.0
ALDD4_FWD_CPLX_dummy	0.0	0.0
ALLK_FWD_EG11956-MONOMER	0.0	0.0
ALLPI_REV_RIB5PISOMB-CPLX	0.0	0.0
ALLPI_FWD_RIB5PISOMB-CPLX	0.0	0.0
ALLTAMH_FWD_CPLX-7524_mod_mn2(1)	0.0	0.0
ALLTN_FWD_CPLX-64_mod_mn2(1)_mod_zn2(1)	0.0	0.0
ALLTN_FWD_CPLX-64_mod_ni2(1)_mod_zn2(1)	0.0	0.0
ALLTN_FWD_CPLX-64_mod_cobalt2(1)_mod_zn2(1)	0.0	0.0
ALLTNt2rpp_REV_B0511-MONOMER	0.0	0.0
ALLTNt2rpp_FWD_B0511-MONOMER	0.0	0.0
ALLTNtex_REV_CPLX0-7534	0.0	0.0
ALLTNtex_FWD_CPLX0-7534	0.0	0.0
ALLTNtex_REV_CPLX0-7530	0.0	0.0
ALLTNtex_FWD_CPLX0-7530	0.0	0.0
ALLTNtex_REV_CPLX0-7533	0.0	0.0
ALLTNtex_FWD_CPLX0-7533	0.0	0.0
ALLTNtex_REV_G6700-MONOMER	0.0	0.0
ALLTNtex_FWD_G6700-MONOMER	0.0	0.0
ALLULPE_REV_EG11957-MONOMER_mod_cobalt2(1)	0.0	0.0
ALLULPE_FWD_EG11957-MONOMER_mod_cobalt2(1)	0.0	0.0
ALLabcpp_FWD_ABC-42-CPLX	0.0	0.0
ALLtex_REV_CPLX0-7534	0.0	0.0
ALLtex_FWD_CPLX0-7534	0.0	0.0
ALLtex_REV_CPLX0-7530	0.0	0.0
ALLtex_FWD_CPLX0-7530	0.0	0.0
ALLtex_REV_CPLX0-7533	0.0	0.0
ALLtex_FWD_CPLX0-7533	0.0	0.0
ALLtex_REV_G6700-MONOMER	0.0	0.0
ALLtex_FWD_G6700-MONOMER	0.0	0.0
ALR2_FWD_G7558-MONOMER	0.0	0.0
ALR2_FWD_MONOMER0-148	0.0	0.0
ALR2_FWD_G6967-MONOMER	0.0	0.0
ALR2_FWD_MONOMER0-149	0.0	0.0
ALR4x_FWD_GLYCDEH-CPLX	0.0	0.0
ALTRH_FWD_ALTRODEHYDRAT-MONOMER	0.0	0.0
AM3PA_FWD_EG10041-MONOMER	0.0	0.0
AM4PA_FWD_EG10041-MONOMER	0.0	0.0
AM4PCP_FWD_G6621-MONOMER	0.0	0.0
AMALT1_FWD_AMYLOMALT-MONOMER	0.0	0.0
AMALT2_FWD_AMYLOMALT-MONOMER	0.0	0.0
AMALT3_FWD_AMYLOMALT-MONOMER	0.0	0.0
AMALT4_FWD_AMYLOMALT-MONOMER	0.0	0.0
AMANAPEr_REV_NANE-MONOMER	0.0	0.0
AMANAPEr_FWD_NANE-MONOMER	0.0	0.0
AMANK_FWD_NANK-MONOMER	0.0	0.0
AMAOTr_REV_DAPASYN-CPLX_mod_pydx5p(1)	0.0	0.0
AMAOTr_FWD_DAPASYN-CPLX_mod_pydx5p(1)	5.446176962147155e-07	5.256690291508122e-07
AMMQLT8_FWD_2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER	0.0	0.0
AMPMS2_FWD_THIC-MONOMER	2.7578983896738797e-05	2.5900136974389804e-05
AMPN_FWD_AMP-NUCLEOSID-CPLX	0.0	0.0
AMPTASECG_FWD_CPLX0-3001	0.0	0.0
AMPTASECG_FWD_EG12310-MONOMER	0.0	0.0
AMPTASECG_FWD_CPLX0-3061_mod_zn2(1)	0.0	0.0
AMPTASECG_FWD_EG10696-MONOMER	0.0	0.0
AMPTASEPG_FWD_CPLX0-3001	0.0	0.0
AMPTASEPG_FWD_EG12310-MONOMER	0.0	0.0
AMPTASEPG_FWD_CPLX0-3061_mod_zn2(1)	0.0	0.0
AMPTASEPG_FWD_EG10696-MONOMER	0.0	0.0
AMPtex_REV_CPLX0-7533	0.0	0.0
AMPtex_FWD_CPLX0-7533	0.0	0.0
AMPtex_REV_CPLX0-7534	0.0	0.0
AMPtex_FWD_CPLX0-7534	0.0	0.0
AMPtex_REV_CPLX0-7530	0.0	0.0
AMPtex_FWD_CPLX0-7530	0.0	0.0
AMPtex_REV_G6700-MONOMER	0.0	0.0
AMPtex_FWD_G6700-MONOMER	0.0	0.0
ANHGMtex_REV_CPLX0-7534	0.0	0.0
ANHGMtex_FWD_CPLX0-7534	0.0	0.0
ANHGMtex_REV_CPLX0-7530	0.0	0.0
ANHGMtex_FWD_CPLX0-7530	0.0	0.0
ANHGMtex_REV_CPLX0-7533	0.0	0.0
ANHGMtex_FWD_CPLX0-7533	0.0	0.0
ANHGMtex_REV_G6700-MONOMER	0.0	0.0
ANHGMtex_FWD_G6700-MONOMER	0.0	0.0
ANHMK_FWD_G6880-MONOMER_mod_mg2(1)	0.0	0.0
ANPRT_FWD_ANTHRANSYNCOMPII-MONOMER	0.0505316493394166	0.0497666973675749
ANS_FWD_ANTHRANSYN-CPLX_mod_mg2(1)	0.0505316493394166	0.0497666973675749
ANS_FWD_ANTHRANSYN-CPLX_mod_cobalt2(1)	0.0	0.0
ANS_FWD_ANTHRANSYN-CPLX_mod_fe2(1)	0.0	0.0
AOBUTDs_FWD_SPONT	0.0	0.0
AP4AH_FWD_EG10048-MONOMER	0.0	0.0
AP4AS_FWD_LysII_RS_dim_mod_lys__L(1)	0.0	0.0
AP5AH_FWD_EG10048-MONOMER	0.0	0.0
APCS_FWD_SPERMIDINESYN-CPLX	0.0	0.0
APG3PAT120_FWD_EG11674-MONOMER	0.0	0.0
APG3PAT140_FWD_EG11674-MONOMER	0.0	0.0
APG3PAT141_FWD_EG11674-MONOMER	0.0	0.0
APG3PAT160_FWD_EG11674-MONOMER	0.0	0.0
APG3PAT161_FWD_EG11674-MONOMER	0.0	0.0
APG3PAT180_FWD_EG11674-MONOMER	0.0	0.0
APG3PAT181_FWD_EG11674-MONOMER	0.0	0.0
APH120_FWD_G6502-MONOMER	0.0	0.0
APH140_FWD_G6502-MONOMER	0.0	0.0
APH141_FWD_G6502-MONOMER	0.0	0.0
APH160_FWD_G6502-MONOMER	0.0	0.0
APH161_FWD_G6502-MONOMER	0.0	0.0
APH180_FWD_G6502-MONOMER	0.0	0.0
APH181_FWD_G6502-MONOMER	0.0	0.0
APPLDHr_REV_GLYCDEH-CPLX	0.0	0.0
APPLDHr_FWD_GLYCDEH-CPLX	0.0	0.0
APRAUR_FWD_CPLX0-7659	0.0002880957495112	0.0002823587028393
ARAI_REV_ARABISOM-CPLX_mod_mn2(1)	0.0	0.0
ARAI_FWD_ARABISOM-CPLX_mod_mn2(1)	0.0	0.0
ARBTNR1_FWD_CPLX_dummy	0.0	0.0
ARBTNR2_FWD_CPLX_dummy	0.0	0.0
ARBTNR3_FWD_CPLX_dummy	0.0	0.0
ARBTNabcpp_FWD_ABC-11-CPLX	0.0	0.0
ARBTNexs_FWD_SPONT	0.0	0.0
ARBTNtex_FWD_CPLX_dummy	0.0	0.0
ARBTNtonex_FWD_CPLX_dummy	0.0	0.0
ARBTNtpp_FWD_CPLX_dummy	0.0	0.0
ARBTptspp_FWD_CPLX-153	0.0	0.0
ARBTptspp_FWD_CPLX-154	0.0	0.0
ARBTtex_FWD_CPLX0-7533	0.0	0.0
ARBTtex_FWD_CPLX0-7530	0.0	0.0
ARBTtex_FWD_CPLX0-7534	0.0	0.0
ARBTtex_FWD_G6700-MONOMER	0.0	0.0
ARBabcpp_FWD_ABC-2-CPLX	0.0	0.0
ARBt2rpp_REV_ARAE-MONOMER	0.0	0.0
ARBt2rpp_FWD_ARAE-MONOMER	0.0	0.0
ARBt3ipp_FWD_YDEA-MONOMER	0.0	0.0
ARBtex_REV_CPLX0-7534	0.0	0.0
ARBtex_FWD_CPLX0-7534	0.0	0.0
ARBtex_REV_CPLX0-7530	0.0	0.0
ARBtex_FWD_CPLX0-7530	0.0	0.0
ARBtex_REV_CPLX0-7533	0.0	0.0
ARBtex_FWD_CPLX0-7533	0.0	0.0
ARBtex_REV_G6700-MONOMER	0.0	0.0
ARBtex_FWD_G6700-MONOMER	0.0	0.0
ARGAGMt7pp_REV_CPLX0-7535	0.0	0.0
ARGAGMt7pp_FWD_CPLX0-7535	0.0	0.0
ARGDC_FWD_ARGDECARBOXDEG-CPLX_mod_pydx5p(1)	0.0	0.0
ARGDCpp_FWD_ARGDECARBOXBIO-CPLX_mod_mg2(1)_mod_pydx5p(4)	0.0	0.0
ARGORNt7pp_REV_ARCD-MONOMER	0.0	0.0
ARGORNt7pp_FWD_ARCD-MONOMER	0.0	0.0
ARGSL_REV_ARGSUCCINLYA-MONOMER	0.0	0.0
ARGSL_FWD_ARGSUCCINLYA-MONOMER	0.2616177644778328	0.2573476972480189
ARGSS_FWD_CPLX0-238_mod_mg2(1)	0.2616177644778328	0.2573476972480189
ARGabcpp_FWD_ABC-4-CPLX	0.0	0.0
ARGabcpp_FWD_ABC-3-CPLX	0.0	0.0
ARGt3pp_FWD_YGGA-MONOMER	0.0	0.0
ARGtex_REV_CPLX0-7534	0.0	0.0
ARGtex_FWD_CPLX0-7534	0.0	0.0
ARGtex_REV_CPLX0-7530	0.0	0.0
ARGtex_FWD_CPLX0-7530	0.0	0.0
ARGtex_REV_CPLX0-7533	0.0	0.0
ARGtex_FWD_CPLX0-7533	0.0	0.0
ARGtex_REV_G6700-MONOMER	0.0	0.0
ARGtex_FWD_G6700-MONOMER	0.0	0.0
ASAD_REV_ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX	0.9301131427094752	0.916174064871298
ASAD_FWD_ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX	0.0	0.0
ASCBPL_FWD_CPLX0-7848_mod_mn2(1)	0.0	0.0
ASCBptspp_FWD_EIISGA	0.0	0.0
ASCBtex_REV_CPLX0-7534	0.0	0.0
ASCBtex_FWD_CPLX0-7534	0.0	0.0
ASCBtex_REV_CPLX0-7530	0.0	0.0
ASCBtex_FWD_CPLX0-7530	0.0	0.0
ASCBtex_REV_CPLX0-7533	0.0	0.0
ASCBtex_FWD_CPLX0-7533	0.0	0.0
ASCBtex_REV_G6700-MONOMER	0.0	0.0
ASCBtex_FWD_G6700-MONOMER	0.0	0.0
ASNN_FWD_ANSA-CPLX	0.0	0.0
ASNN_FWD_EG12407-MONOMER	0.0	0.0
ASNNpp_FWD_ANSB-CPLX	0.0	0.0
ASNS1_FWD_ASNSYNB-CPLX_mod_mg2(1)	0.189431668214946	0.1864634318661678
ASNS2_FWD_ASNSYNA-CPLX_mod_mg2(1)	0.0	0.0
ASNabcpp_FWD_CPLX_dummy	0.0	0.0
ASNt2rpp_REV_ANSP-MONOMER	0.0	0.0
ASNt2rpp_FWD_ANSP-MONOMER	0.0	0.0
ASNtex_REV_CPLX0-7534	0.0	0.0
ASNtex_FWD_CPLX0-7534	0.0	0.0
ASNtex_REV_CPLX0-7530	0.0	0.0
ASNtex_FWD_CPLX0-7530	0.0	0.0
ASNtex_REV_CPLX0-7533	0.0	0.0
ASNtex_FWD_CPLX0-7533	0.0	0.0
ASNtex_REV_G6700-MONOMER	0.0	0.0
ASNtex_FWD_G6700-MONOMER	0.0	0.0
ASO3t8pp_FWD_CPLX-7	0.0	0.0
ASO3tex_REV_CPLX0-7534	0.0	0.0
ASO3tex_FWD_CPLX0-7534	0.0	0.0
ASO3tex_REV_CPLX0-7530	0.0	0.0
ASO3tex_FWD_CPLX0-7530	0.0	0.0
ASO3tex_REV_CPLX0-7533	0.0	0.0
ASO3tex_FWD_CPLX0-7533	0.0	0.0
ASO3tex_REV_G6700-MONOMER	0.0	0.0
ASO3tex_FWD_G6700-MONOMER	0.0	0.0
ASP1DC_FWD_MONOMER0-1842	0.0004830573476194	0.0004745266060348
ASPCT_FWD_ASPCARBTRANS-CPLX_mod_zn2(1)	0.0	0.0
ASPCT_FWD_ASPCARBCAT-TRIMER	0.3651967097708032	0.3565213437065223
ASPK_REV_ASPKINIII-CPLX	0.0	0.0
ASPK_FWD_ASPKINIII-CPLX	0.9301131427094752	0.916174064871298
ASPK_REV_ASPKINIHOMOSERDEHYDROGI-CPLX	0.0	0.0
ASPK_FWD_ASPKINIHOMOSERDEHYDROGI-CPLX	0.0	0.0
ASPK_REV_ASPKINIIHOMOSERDEHYDROGII-CPLX	0.0	0.0
ASPK_FWD_ASPKINIIHOMOSERDEHYDROGII-CPLX	0.0	0.0
ASPO3_FWD_L-ASPARTATE-OXID-MONOMER_mod_fad(1)	0.0019262489712923	0.0018920636195923
ASPO4_FWD_L-ASPARTATE-OXID-MONOMER_mod_fad(1)	0.0	0.0
ASPO5_FWD_L-ASPARTATE-OXID-MONOMER_mod_fad(1)	0.0	0.0
ASPO6_FWD_L-ASPARTATE-OXID-MONOMER_mod_fad(1)	0.0	0.0
ASPT_FWD_ASPARTASE-CPLX_mod_mn2(1)	0.0	0.0
ASPT_FWD_ASPARTASE-CPLX_mod_cobalt2(1)	0.0	0.0
ASPT_FWD_ASPARTASE-CPLX_mod_mg2(1)	0.0	0.0
ASPTA_REV_ASPAMINOTRANS-DIMER_mod_pydx5p(1)	2.5593909759545004	2.512448661077374
ASPTA_FWD_ASPAMINOTRANS-DIMER_mod_pydx5p(1)	0.0	0.0
ASPabcpp_FWD_ABC-13-CPLX	0.0	0.0
ASPt2_2pp_FWD_DCTA-MONOMER	0.0	0.0
ASPt2_3pp_FWD_DCUA-MONOMER	0.0	0.0
ASPt2_3pp_FWD_DCUB-MONOMER	0.0	0.0
ASPt2pp_FWD_GLTP-MONOMER	0.0	0.0
ASPt2rpp_REV_CPLX_dummy	0.0	0.0
ASPt2rpp_FWD_CPLX_dummy	0.0	0.0
ASPtex_REV_CPLX0-7534	0.0	0.0
ASPtex_FWD_CPLX0-7534	0.0	0.0
ASPtex_REV_CPLX0-7530	0.0	0.0
ASPtex_FWD_CPLX0-7530	0.0	0.0
ASPtex_REV_CPLX0-7533	0.0	0.0
ASPtex_FWD_CPLX0-7533	0.0	0.0
ASPtex_REV_G6700-MONOMER	0.0	0.0
ASPtex_FWD_G6700-MONOMER	0.0	0.0
ASR_FWD_GRXB-MONOMER_EG12237-MONOMER	0.0	0.0
AST_FWD_ARGSUCCTRAN-MONOMER	0.0	0.0
ATHRDHr_REV_CPLX0-1962	0.0	0.0
ATHRDHr_FWD_CPLX0-1962	0.0	0.0
ATPHs_FWD_SPONT	0.0	0.0
ATPPRT_FWD_CPLX0-7614	0.0976349241646343	0.0958096501577735
ATPS4rpp_REV_ATPSYN-CPLX_EG10106-MONOMER_mod_mg2(1)	0.0	0.0
ATPS4rpp_FWD_ATPSYN-CPLX_EG10106-MONOMER_mod_mg2(1)	0.0	0.0
ATPS4rpp_REV_ATPSYN-CPLX_mod_mg2(1)	0.0	0.0
ATPS4rpp_FWD_ATPSYN-CPLX_mod_mg2(1)	52.431475301132174	51.860916815763154
BALAt2pp_FWD_CYCA-MONOMER	0.0	0.0
BALAtex_REV_CPLX0-7534	0.0	0.0
BALAtex_FWD_CPLX0-7534	0.0	0.0
BALAtex_REV_CPLX0-7530	0.0	0.0
BALAtex_FWD_CPLX0-7530	0.0	0.0
BALAtex_REV_CPLX0-7533	0.0	0.0
BALAtex_FWD_CPLX0-7533	0.0	0.0
BALAtex_REV_G6700-MONOMER	0.0	0.0
BALAtex_FWD_G6700-MONOMER	0.0	0.0
BETALDHx_FWD_BADH-CPLX	0.0	0.0
BETALDHy_FWD_BADH-CPLX	0.0	0.0
BMOCOS_FWD_EG10153-MONOMER	0.0	0.0
BMOGDS1_FWD_EG11829-MONOMER_EG11828-MONOMER	0.0	0.0
BMOGDS1_FWD_EG11829-MONOMER_mod_mg2(1)	0.0	0.0
BMOGDS1_FWD_EG11829-MONOMER_mod_mn2(1)	0.0	0.0
BMOGDS2_FWD_EG11829-MONOMER_EG11828-MONOMER	0.0	0.0
BMOGDS2_FWD_EG11829-MONOMER_mod_mg2(1)	0.0	0.0
BMOGDS2_FWD_EG11829-MONOMER_mod_mn2(1)	0.0	0.0
BPNT_FWD_EG10043-MONOMER_mod_mg2(1)	0.1832682024683671	0.1807308294487573
BSORx_FWD_EG10124-MONOMER_mod_bmocogdp(1)	0.0	0.0
BSORy_FWD_EG10124-MONOMER_mod_bmocogdp(1)	0.0	0.0
BTNt2ipp_FWD_CPLX_dummy	0.0	0.0
BTNtex_REV_CPLX0-7533	0.0	0.0
BTNtex_FWD_CPLX0-7533	0.0	0.0
BTNtex_REV_CPLX0-7530	0.0	0.0
BTNtex_FWD_CPLX0-7530	0.0	0.0
BTNtex_REV_CPLX0-7534	0.0	0.0
BTNtex_FWD_CPLX0-7534	0.0	0.0
BTNtex_REV_G6700-MONOMER	0.0	0.0
BTNtex_FWD_G6700-MONOMER	0.0	0.0
BUTCT_FWD_ACETOACETYL-COA-TRANSFER-CPLX	0.0	0.0
BUTSO3abcpp_FWD_ABC-64-CPLX	0.0	0.0
BUTSO3abcpp_FWD_ABC-56-CPLX	0.0	0.0
BUTSO3tex_REV_CPLX0-7534	0.0	0.0
BUTSO3tex_FWD_CPLX0-7534	0.0	0.0
BUTSO3tex_REV_CPLX0-7530	0.0	0.0
BUTSO3tex_FWD_CPLX0-7530	0.0	0.0
BUTSO3tex_REV_CPLX0-7533	0.0	0.0
BUTSO3tex_FWD_CPLX0-7533	0.0	0.0
BUTSO3tex_REV_G6700-MONOMER	0.0	0.0
BUTSO3tex_FWD_G6700-MONOMER	0.0	0.0
BUTt2rpp_REV_EG11671-MONOMER	0.0	0.0
BUTt2rpp_FWD_EG11671-MONOMER	0.0	0.0
BUTtex_REV_CPLX0-7534	0.0	0.0
BUTtex_FWD_CPLX0-7534	0.0	0.0
BUTtex_REV_CPLX0-7530	0.0	0.0
BUTtex_FWD_CPLX0-7530	0.0	0.0
BUTtex_REV_CPLX0-7533	0.0	0.0
BUTtex_FWD_CPLX0-7533	0.0	0.0
BUTtex_REV_G6700-MONOMER	0.0	0.0
BUTtex_FWD_G6700-MONOMER	0.0	0.0
CA2t3pp_FWD_CHAA-MONOMER	0.0	0.0
CA2tex_REV_CPLX0-7534	0.0	0.0
CA2tex_FWD_CPLX0-7534	0.0	0.0
CA2tex_REV_CPLX0-7530	0.0	0.0
CA2tex_FWD_CPLX0-7530	0.0	0.0
CA2tex_REV_CPLX0-7533	0.0	0.0
CA2tex_FWD_CPLX0-7533	0.0	0.0
CA2tex_REV_G6700-MONOMER	0.0	0.0
CA2tex_FWD_G6700-MONOMER	0.0	0.0
CADVtpp_FWD_CADB-MONOMER	0.0	0.0
CAt6pp_REV_YRBG-MONOMER	0.0	0.0
CAt6pp_FWD_YRBG-MONOMER	0.0	0.0
CBIAT_REV_COBALADENOSYLTRANS-MONOMER	0.0	0.0
CBIAT_FWD_COBALADENOSYLTRANS-MONOMER	0.0	0.0
CBItonex_FWD_CPLX0-1924	0.0	0.0
CBIuabcpp_FWD_ABC-5-CPLX	0.0	0.0
CBL1abcpp_FWD_ABC-5-CPLX	0.0	0.0
CBL1tonex_FWD_CPLX0-1924	0.0	0.0
CBLAT_REV_COBALADENOSYLTRANS-MONOMER	0.0	0.0
CBLAT_FWD_COBALADENOSYLTRANS-MONOMER	0.0	0.0
CBMD_FWD_SPONT	0.0	0.0
CBMKr_REV_G7493-MONOMER	0.0	0.0
CBMKr_FWD_G7493-MONOMER	0.626814474248636	0.6138690409545412
CBMKr_REV_EG12384-MONOMER	0.0	0.0
CBMKr_FWD_EG12384-MONOMER	0.0	0.0
CBMKr_REV_G6188-MONOMER	0.0	0.0
CBMKr_FWD_G6188-MONOMER	0.0	0.0
CBPS_FWD_CARBPSYN-CPLX_mod_mg2(1)	0.0	0.0
CBPS_FWD_CARBPSYN-CPLX_mod_zn2(1)	0.0	0.0
CBPS_FWD_CARBPSYN-CPLX_mod_cobalt2(1)	0.0	0.0
CBPS_FWD_CARBPSYN-CPLX_mod_cd2(1)	0.0	0.0
CBPS_FWD_CARBPSYN-CPLX_mod_mn2(1)	0.0	0.0
CCGS_FWD_G6245-MONOMER	9.6825431480519e-05	9.401856384151756e-05
CD2abcpp_FWD_YHHO-MONOMER	0.0	0.0
CD2t3pp_FWD_CPLX0-7641	0.0	0.0
CD2t3pp_FWD_B0752-MONOMER	0.0	0.0
CD2tex_REV_CPLX0-7534	0.0	0.0
CD2tex_FWD_CPLX0-7534	0.0	0.0
CD2tex_REV_CPLX0-7530	0.0	0.0
CD2tex_FWD_CPLX0-7530	0.0	0.0
CD2tex_REV_CPLX0-7533	0.0	0.0
CD2tex_FWD_CPLX0-7533	0.0	0.0
CD2tex_REV_G6700-MONOMER	0.0	0.0
CD2tex_FWD_G6700-MONOMER	0.0	0.0
CD2tpp_FWD_EG11167-MONOMER	0.0	0.0
CDAPPA120_FWD_CDPDIGLYPYPHOSPHA-MONOMER	0.0	0.0
CDAPPA140_FWD_CDPDIGLYPYPHOSPHA-MONOMER	0.0	0.0
CDAPPA141_FWD_CDPDIGLYPYPHOSPHA-MONOMER	0.0	0.0
CDAPPA160_FWD_CDPDIGLYPYPHOSPHA-MONOMER	0.0	0.0
CDAPPA161_FWD_CDPDIGLYPYPHOSPHA-MONOMER	0.0	0.0
CDAPPA180_FWD_CDPDIGLYPYPHOSPHA-MONOMER	0.0	0.0
