Gene Name,Left-End-Position,Right-End-Position,Product,Accession-1,replicon
SYNPCC7942_1816,1888443,1891377,SYNPCC7942_1816-MONOMER,SYNPCC7942_RS09220,NC_007604.1
SYNPCC7942_0105,104652,106377,SYNPCC7942_0105-MONOMER,SYNPCC7942_RS00535,NC_007604.1
SYNPCC7942_2353,2420403,2421105,SYNPCC7942_2353-MONOMER,SYNPCC7942_RS11955,NC_007604.1
SYNPCC7942_1793,1864439,1864763,SYNPCC7942_1793-MONOMER,SYNPCC7942_RS09110,NC_007604.1
SYNPCC7942_0079,77137,77584,SYNPCC7942_0079-MONOMER,SYNPCC7942_RS00390,NC_007604.1
SYNPCC7942_1201,1229077,1230508,SYNPCC7942_1201-MONOMER,SYNPCC7942_RS06150,NC_007604.1
SYNPCC7942_2331,2398624,2399272,SYNPCC7942_2331-MONOMER,SYNPCC7942_RS11850,NC_007604.1
SYNPCC7942_1763,1831027,1831846,SYNPCC7942_1763-MONOMER,SYNPCC7942_RS08960,NC_007604.1
SYNPCC7942_0051,52605,54507,SYNPCC7942_0051-MONOMER,SYNPCC7942_RS00255,NC_007604.1
SYNPCC7942_1178,1210030,1211080,SYNPCC7942_1178-MONOMER,SYNPCC7942_RS06035,NC_007604.1
SYNPCC7942_2310,2377777,2379247,SYNPCC7942_2310-MONOMER,SYNPCC7942_RS11740,NC_007604.1
SYNPCC7942_1735,1804804,1806244,SYNPCC7942_1735-MONOMER,SYNPCC7942_RS08830,NC_007604.1
SYNPCC7942_0026,27081,28059,SYNPCC7942_0026-MONOMER,SYNPCC7942_RS00135,NC_007604.1
SYNPCC7942_1142,1166948,1168526,SYNPCC7942_1142-MONOMER,SYNPCC7942_RS05845,NC_007604.1
SYNPCC7942_2284,2353860,2354772,SYNPCC7942_2284-MONOMER,SYNPCC7942_RS11610,NC_007604.1
SYNPCC7942_1713,1781316,1782219,SYNPCC7942_1713-MONOMER,SYNPCC7942_RS08715,NC_007604.1
G490-6,0,216,G490-6-RNA,G490-6,G490-6
SYNPCC7942_1116,1132967,1134176,SYNPCC7942_1116-MONOMER,SYNPCC7942_RS05720,NC_007604.1
SYNPCC7942_2252,2318926,2322088,SYNPCC7942_2252-MONOMER,SYNPCC7942_RS11450,NC_007604.1
SYNPCC7942_0622,611914,613912,SYNPCC7942_0622-MONOMER,SYNPCC7942_RS03190,NC_007604.1
SYNPCC7942_1687,1754046,1754913,SYNPCC7942_1687-MONOMER,SYNPCC7942_RS08595,NC_007604.1
SYNPCC7942_1093,1110643,1111780,SYNPCC7942_1093-MONOMER,SYNPCC7942_RS05610,NC_007604.1
SYNPCC7942_2230,2297904,2298207,SYNPCC7942_2230-MONOMER,SYNPCC7942_RS11325,NC_007604.1
SYNPCC7942_0596,583501,584428,SYNPCC7942_0596-MONOMER,SYNPCC7942_RS03055,NC_007604.1
SYNPCC7942_1659,1729383,1730031,SYNPCC7942_1659-MONOMER,SYNPCC7942_RS08460,NC_007604.1
SYNPCC7942_1060,1070024,1072052,SYNPCC7942_1060-MONOMER,SYNPCC7942_RS05435,NC_007604.1
SYNPCC7942_2214,2289521,2290841,SYNPCC7942_2214-MONOMER,SYNPCC7942_RS11245,NC_007604.1
SYNPCC7942_0569,550717,551653,SYNPCC7942_0569-MONOMER,SYNPCC7942_RS02895,NC_007604.1
SYNPCC7942_1625,1693697,1694921,SYNPCC7942_1625-MONOMER,SYNPCC7942_RS08290,NC_007604.1
SYNPCC7942_1037,1051310,1053254,SYNPCC7942_1037-MONOMER,SYNPCC7942_RS05325,NC_007604.1
SYNPCC7942_2195,2272974,2274900,SYNPCC7942_2195-MONOMER,SYNPCC7942_RS11150,NC_007604.1
SYNPCC7942_0536,519791,520034,SYNPCC7942_0536-MONOMER,SYNPCC7942_RS02725,NC_007604.1
SYNPCC7942_1606,1671537,1672011,SYNPCC7942_1606-MONOMER,SYNPCC7942_RS08195,NC_007604.1
SYNPCC7942_1010,1021968,1022700,SYNPCC7942_1010-MONOMER,SYNPCC7942_RS05185,NC_007604.1
SYNPCC7942_2158,2241119,2241629,SYNPCC7942_2158-MONOMER,SYNPCC7942_RS10965,NC_007604.1
SYNPCC7942_0507,493735,494284,SYNPCC7942_0507-MONOMER,SYNPCC7942_RS02575,NC_007604.1
SYNPCC7942_1581,1645141,1646821,SYNPCC7942_1581-MONOMER,SYNPCC7942_RS08075,NC_007604.1
SYNPCC7942_0986,995079,996231,SYNPCC7942_0986-MONOMER,SYNPCC7942_RS05065,NC_007604.1
SYNPCC7942_2128,2207505,2208081,SYNPCC7942_2128-MONOMER,SYNPCC7942_RS10790,NC_007604.1
SYNPCC7942_0479,461934,463749,SYNPCC7942_0479-MONOMER,SYNPCC7942_RS02440,NC_007604.1
SYNPCC7942_1554,1611259,1611940,SYNPCC7942_1554-MONOMER,SYNPCC7942_RS07925,NC_007604.1
SYNPCC7942_0961,968936,969950,SYNPCC7942_0961-MONOMER,SYNPCC7942_RS04940,NC_007604.1
SYNPCC7942_2105,2185190,2186060,SYNPCC7942_2105-MONOMER,SYNPCC7942_RS10670,NC_007604.1
SYNPCC7942_0454,443216,443972,SYNPCC7942_0454-MONOMER,SYNPCC7942_RS02320,NC_007604.1
SYNPCC7942_1531,1590798,1591614,SYNPCC7942_1531-MONOMER,SYNPCC7942_RS07825,NC_007604.1
SYNPCC7942_0940,945288,945639,SYNPCC7942_0940-MONOMER,SYNPCC7942_RS04835,NC_007604.1
SYNPCC7942_2084,2164650,2165670,SYNPCC7942_2084-MONOMER,SYNPCC7942_RS10565,NC_007604.1
SYNPCC7942_0428,416981,418610,SYNPCC7942_0428-MONOMER,SYNPCC7942_RS02185,NC_007604.1
SYNPCC7942_1513,1563531,1564740,SYNPCC7942_1513-MONOMER,SYNPCC7942_RS07735,NC_007604.1
SYNPCC7942_0915,922387,922837,SYNPCC7942_0915-MONOMER,SYNPCC7942_RS04705,NC_007604.1
SYNPCC7942_2064,2140802,2141804,SYNPCC7942_2064-MONOMER,SYNPCC7942_RS10470,NC_007604.1
SYNPCC7942_0394,387353,388220,SYNPCC7942_0394-MONOMER,SYNPCC7942_RS02010,NC_007604.1
SYNPCC7942_1487,1536985,1537594,SYNPCC7942_1487-MONOMER,SYNPCC7942_RS07600,NC_007604.1
SYNPCC7942_B2637,0,612,SYNPCC7942_B2637-MONOMER,SYNPCC7942_RS13345,SYNPCC7942_RS13345
SYNPCC7942_0886,893111,893582,SYNPCC7942_0886-MONOMER,SYNPCC7942_RS04565,NC_007604.1
SYNPCC7942_2040,2109422,2110133,SYNPCC7942_2040-MONOMER,SYNPCC7942_RS10350,NC_007604.1
SYNPCC7942_0357,349874,351278,SYNPCC7942_0357-MONOMER,SYNPCC7942_RS01820,NC_007604.1
SYNPCC7942_1462,1514070,1515141,SYNPCC7942_1462-MONOMER,SYNPCC7942_RS07480,NC_007604.1
SYNPCC7942_2603,2685050,2686676,SYNPCC7942_2603-MONOMER,SYNPCC7942_RS13260,NC_007604.1
SYNPCC7942_0855,853655,854882,SYNPCC7942_0855-MONOMER,SYNPCC7942_RS04410,NC_007604.1
SYNPCC7942_2007,2075280,2075781,SYNPCC7942_2007-MONOMER,SYNPCC7942_RS10180,NC_007604.1
SYNPCC7942_0335,330288,330831,SYNPCC7942_0335-MONOMER,SYNPCC7942_RS01705,NC_007604.1
SYNPCC7942_1438,1491795,1492191,SYNPCC7942_1438-MONOMER,SYNPCC7942_RS07355,NC_007604.1
SYNPCC7942_2575,2654279,2655104,SYNPCC7942_2575-MONOMER,SYNPCC7942_RS13085,NC_007604.1
SYNPCC7942_0819,813220,813886,SYNPCC7942_0819-MONOMER,SYNPCC7942_RS04235,NC_007604.1
SYNPCC7942_1982,2052498,2052831,SYNPCC7942_1982-MONOMER,SYNPCC7942_RS10050,NC_007604.1
SYNPCC7942_0314,312402,313020,SYNPCC7942_0314-MONOMER,SYNPCC7942_RS01600,NC_007604.1
SYNPCC7942_1415,1466529,1468095,SYNPCC7942_1415-MONOMER,SYNPCC7942_RS07240,NC_007604.1
SYNPCC7942_2556,2635095,2635650,SYNPCC7942_2556-MONOMER,SYNPCC7942_RS12990,NC_007604.1
SYNPCC7942_0792,787254,788490,SYNPCC7942_0792-MONOMER,SYNPCC7942_RS04100,NC_007604.1
SYNPCC7942_1962,2033448,2033571,SYNPCC7942_1962-MONOMER,SYNPCC7942_RS09955,NC_007604.1
SYNPCC7942_0290,287002,288139,SYNPCC7942_0290-MONOMER,SYNPCC7942_RS01475,NC_007604.1
SYNPCC7942_1389,1434537,1435620,SYNPCC7942_1389-MONOMER,SYNPCC7942_RS07110,NC_007604.1
SYNPCC7942_2531,2612240,2612906,SYNPCC7942_2531-MONOMER,SYNPCC7942_RS12850,NC_007604.1
SYNPCC7942_0764,757355,757595,SYNPCC7942_0764-MONOMER,SYNPCC7942_RS03960,NC_007604.1
SYNPCC7942_1933,2006588,2007635,SYNPCC7942_1933-MONOMER,SYNPCC7942_RS09810,NC_007604.1
SYNPCC7942_0270,265956,267168,SYNPCC7942_0270-MONOMER,SYNPCC7942_RS01375,NC_007604.1
SYNPCC7942_1365,1403361,1404060,SYNPCC7942_1365-MONOMER,SYNPCC7942_RS06985,NC_007604.1
SYNPCC7942_2508,2588027,2589224,SYNPCC7942_2508-MONOMER,SYNPCC7942_RS12725,NC_007604.1
SYNPCC7942_0713,706449,707673,SYNPCC7942_0713-MONOMER,SYNPCC7942_RS03655,NC_007604.1
SYNPCC7942_0707,697171,698641,SYNPCC7942_0707-MONOMER,SYNPCC7942_RS03625,NC_007604.1
SYNPCC7942_1902,1975931,1976978,SYNPCC7942_1902-MONOMER,SYNPCC7942_RS09645,NC_007604.1
SYNPCC7942_0243,238378,238522,SYNPCC7942_0243-MONOMER,SYNPCC7942_RS01240,NC_007604.1
SYNPCC7942_1333,1364090,1364786,SYNPCC7942_1333-MONOMER,SYNPCC7942_RS06815,NC_007604.1
SYNPCC7942_2473,2555002,2556391,SYNPCC7942_2473-MONOMER,SYNPCC7942_RS12570,NC_007604.1
SYNPCC7942_0679,673784,674108,SYNPCC7942_0679-MONOMER,SYNPCC7942_RS03480,NC_007604.1
SYNPCC7942_1879,1951648,1952587,SYNPCC7942_1879-MONOMER,SYNPCC7942_RS09530,NC_007604.1
SYNPCC7942_0209,211823,212423,SYNPCC7942_0209-MONOMER,SYNPCC7942_RS01060,NC_007604.1
SYNPCC7942_1309,1336072,1337005,SYNPCC7942_1309-MONOMER,SYNPCC7942_RS06695,NC_007604.1
SYNPCC7942_2450,2526975,2529291,SYNPCC7942_2450-MONOMER,SYNPCC7942_RS12450,NC_007604.1
SYNPCC7942_0653,648709,649441,SYNPCC7942_0653-MONOMER,SYNPCC7942_RS03345,NC_007604.1
SYNPCC7942_1855,1923882,1925253,SYNPCC7942_1855-MONOMER,SYNPCC7942_RS09410,NC_007604.1
SYNPCC7942_0185,182619,184146,SYNPCC7942_0185-MONOMER,SYNPCC7942_RS00940,NC_007604.1
SYNPCC7942_1286,0,1212,SYNPCC7942_1286-MONOMER,SYNPCC7942_1286,SYNPCC7942_1286
SYNPCC7942_2429,2500277,2500928,SYNPCC7942_2429-MONOMER,SYNPCC7942_RS12340,NC_007604.1
SYNPCC7942_1826,1896221,1897163,SYNPCC7942_1826-MONOMER,SYNPCC7942_RS09265,NC_007604.1
SYNPCC7942_0151,152526,154917,SYNPCC7942_0151-MONOMER,SYNPCC7942_RS00765,NC_007604.1
SYNPCC7942_1261,1284222,1284951,SYNPCC7942_1261-MONOMER,SYNPCC7942_RS06460,NC_007604.1
SYNPCC7942_2398,2472466,2472916,SYNPCC7942_2398-MONOMER,SYNPCC7942_RS12185,NC_007604.1
SYNPCC7942_0124,124069,124669,SYNPCC7942_0124-MONOMER,SYNPCC7942_RS00630,NC_007604.1
SYNPCC7942_1239,1261867,1263199,SYNPCC7942_1239-MONOMER,SYNPCC7942_RS06350,NC_007604.1
SYNPCC7942_2375,2442836,2443880,SYNPCC7942_2375-MONOMER,SYNPCC7942_RS12070,NC_007604.1
SYNPCC7942_1813,1884433,1886350,SYNPCC7942_1813-MONOMER,SYNPCC7942_RS09205,NC_007604.1
SYNPCC7942_0098,98301,100086,SYNPCC7942_0098-MONOMER,SYNPCC7942_RS00500,NC_007604.1
SYNPCC7942_1220,1242066,1242333,SYNPCC7942_1220-MONOMER,SYNPCC7942_RS06250,NC_007604.1
SYNPCC7942_2350,2417592,2418294,SYNPCC7942_2350-MONOMER,SYNPCC7942_RS11940,NC_007604.1
SYNPCC7942_1789,1860031,1861012,SYNPCC7942_1789-MONOMER,SYNPCC7942_RS09090,NC_007604.1
SYNPCC7942_0076,75090,75852,SYNPCC7942_0076-MONOMER,SYNPCC7942_RS00375,NC_007604.1
SYNPCC7942_1197,1224840,1225728,SYNPCC7942_1197-MONOMER,SYNPCC7942_RS06130,NC_007604.1
SYNPCC7942_2328,2394835,2395927,SYNPCC7942_2328-MONOMER,SYNPCC7942_RS11835,NC_007604.1
SYNPCC7942_1752,1821017,1821770,SYNPCC7942_1752-MONOMER,SYNPCC7942_RS08915,NC_007604.1
SYNPCC7942_0047,46514,48881,SYNPCC7942_0047-MONOMER,SYNPCC7942_RS00235,NC_007604.1
SYNPCC7942_1175,1209423,1209546,SYNPCC7942_1175-MONOMER,SYNPCC7942_RS06020,NC_007604.1
SYNPCC7942_2306,2374142,2374721,SYNPCC7942_2306-MONOMER,SYNPCC7942_RS11720,NC_007604.1
SYNPCC7942_1729,1800892,1802005,SYNPCC7942_1729-MONOMER,SYNPCC7942_RS08800,NC_007604.1
SYNPCC7942_0019,18614,20489,SYNPCC7942_0019-MONOMER,SYNPCC7942_RS00100,NC_007604.1
SYNPCC7942_1136,1158026,1160624,SYNPCC7942_1136-MONOMER,SYNPCC7942_RS05815,NC_007604.1
SYNPCC7942_2279,2347613,2349026,SYNPCC7942_2279-MONOMER,SYNPCC7942_RS11585,NC_007604.1
SYNPCC7942_1708,1776198,1778226,SYNPCC7942_1708-MONOMER,SYNPCC7942_RS08690,NC_007604.1
G490-3,0,261,G490-3-MONOMER,G490-3,G490-3
SYNPCC7942_1111,1127863,1129447,SYNPCC7942_1111-MONOMER,SYNPCC7942_RS05695,NC_007604.1
SYNPCC7942_2248,2315451,2315727,SYNPCC7942_2248-MONOMER,SYNPCC7942_RS11420,NC_007604.1
SYNPCC7942_0615,605835,606180,SYNPCC7942_0615-MONOMER,SYNPCC7942_RS03155,NC_007604.1
SYNPCC7942_1684,1751335,1751956,SYNPCC7942_1684-MONOMER,SYNPCC7942_RS08580,NC_007604.1
SYNPCC7942_1086,1102103,1103168,SYNPCC7942_1086-MONOMER,SYNPCC7942_RS05575,NC_007604.1
SYNPCC7942_2227,2296332,2296686,SYNPCC7942_2227-MONOMER,SYNPCC7942_RS11310,NC_007604.1
SYNPCC7942_0590,578619,578967,SYNPCC7942_0590-MONOMER,SYNPCC7942_RS03025,NC_007604.1
SYNPCC7942_1652,1721791,1723432,SYNPCC7942_1652-MONOMER,SYNPCC7942_RS08425,NC_007604.1
SYNPCC7942_1056,1066705,1067488,SYNPCC7942_1056-MONOMER,SYNPCC7942_RS05415,NC_007604.1
SYNPCC7942_2211,2288242,2288620,SYNPCC7942_2211-MONOMER,SYNPCC7942_RS11235,NC_007604.1
SYNPCC7942_0565,546587,547250,SYNPCC7942_0565-MONOMER,SYNPCC7942_RS02875,NC_007604.1
SYNPCC7942_1621,1687583,1689152,SYNPCC7942_1621-MONOMER,SYNPCC7942_RS08270,NC_007604.1
SYNPCC7942_1030,1044887,1046009,SYNPCC7942_1030-MONOMER,SYNPCC7942_RS05290,NC_007604.1
SYNPCC7942_2190,2267934,2268357,SYNPCC7942_2190-MONOMER,SYNPCC7942_RS11125,NC_007604.1
SYNPCC7942_0531,515312,516176,SYNPCC7942_0531-MONOMER,SYNPCC7942_RS02700,NC_007604.1
SYNPCC7942_1600,1666187,1667030,SYNPCC7942_1600-MONOMER,SYNPCC7942_RS08170,NC_007604.1
SYNPCC7942_1007,1018903,1020295,SYNPCC7942_1007-MONOMER,SYNPCC7942_RS05170,NC_007604.1
SYNPCC7942_2150,2232978,2234022,SYNPCC7942_2150-MONOMER,SYNPCC7942_RS10925,NC_007604.1
SYNPCC7942_0504,490381,491698,SYNPCC7942_0504-MONOMER,SYNPCC7942_RS02560,NC_007604.1
SYNPCC7942_1577,1640260,1642015,SYNPCC7942_1577-MONOMER,SYNPCC7942_RS08055,NC_007604.1
SYNPCC7942_0978,986414,987626,SYNPCC7942_0978-MONOMER,SYNPCC7942_RS05020,NC_007604.1
SYNPCC7942_2123,2203800,2204847,SYNPCC7942_2123-MONOMER,SYNPCC7942_RS10765,NC_007604.1
SYNPCC7942_0475,460448,460553,SYNPCC7942_0475-MONOMER,SYNPCC7942_RS02420,NC_007604.1
SYNPCC7942_1550,1606745,1608002,SYNPCC7942_1550-MONOMER,SYNPCC7942_RS07905,NC_007604.1
SYNPCC7942_0958,965725,966355,SYNPCC7942_0958-MONOMER,SYNPCC7942_RS04925,NC_007604.1
SYNPCC7942_2101,2182940,2183825,SYNPCC7942_2101-MONOMER,SYNPCC7942_RS10650,NC_007604.1
SYNPCC7942_0450,440049,440295,SYNPCC7942_0450-MONOMER,SYNPCC7942_RS02300,NC_007604.1
SYNPCC7942_1527,1586242,1588759,SYNPCC7942_1527-MONOMER,SYNPCC7942_RS07805,NC_007604.1
SYNPCC7942_0936,942842,943388,SYNPCC7942_0936-MONOMER,SYNPCC7942_RS04815,NC_007604.1
SYNPCC7942_2081,2160556,2161507,SYNPCC7942_2081-MONOMER,SYNPCC7942_RS10550,NC_007604.1
SYNPCC7942_0424,413872,414955,SYNPCC7942_0424-MONOMER,SYNPCC7942_RS02165,NC_007604.1
SYNPCC7942_1509,1559328,1560402,SYNPCC7942_1509-MONOMER,SYNPCC7942_RS07715,NC_007604.1
SYNPCC7942_0912,919324,921283,SYNPCC7942_0912-MONOMER,SYNPCC7942_RS04690,NC_007604.1
SYNPCC7942_2060,2137503,2138169,SYNPCC7942_2060-MONOMER,SYNPCC7942_RS10450,NC_007604.1
SYNPCC7942_0388,380869,381991,SYNPCC7942_0388-MONOMER,SYNPCC7942_RS01980,NC_007604.1
SYNPCC7942_1481,1531744,1532398,SYNPCC7942_1481-MONOMER,SYNPCC7942_RS07570,NC_007604.1
SYNPCC7942_B2628,0,813,SYNPCC7942_B2628-MONOMER,SYNPCC7942_RS13445,SYNPCC7942_RS13445
SYNPCC7942_0883,889305,889623,SYNPCC7942_0883-MONOMER,SYNPCC7942_RS04550,NC_007604.1
SYNPCC7942_2030,2099547,2100300,SYNPCC7942_2030-MONOMER,SYNPCC7942_RS10300,NC_007604.1
SYNPCC7942_0354,346831,348460,SYNPCC7942_0354-MONOMER,SYNPCC7942_RS01800,NC_007604.1
SYNPCC7942_1456,1509454,1510336,SYNPCC7942_1456-MONOMER,SYNPCC7942_RS07450,NC_007604.1
SYNPCC7942_2600,2681982,2682939,SYNPCC7942_2600-MONOMER,SYNPCC7942_RS13245,NC_007604.1
SYNPCC7942_0848,842335,845347,SYNPCC7942_0848-MONOMER,SYNPCC7942_RS04380,NC_007604.1
SYNPCC7942_2001,2070347,2071166,SYNPCC7942_2001-MONOMER,SYNPCC7942_RS10145,NC_007604.1
SYNPCC7942_0332,328853,329099,SYNPCC7942_0332-MONOMER,SYNPCC7942_RS01690,NC_007604.1
SYNPCC7942_1432,1485024,1486710,SYNPCC7942_1432-MONOMER,SYNPCC7942_RS07325,NC_007604.1
SYNPCC7942_2571,2650101,2651979,SYNPCC7942_2571-MONOMER,SYNPCC7942_RS13065,NC_007604.1
SYNPCC7942_0816,810180,812226,SYNPCC7942_0816-MONOMER,SYNPCC7942_RS04220,NC_007604.1
SYNPCC7942_1978,2049644,2049980,SYNPCC7942_1978-MONOMER,SYNPCC7942_RS10030,NC_007604.1
SYNPCC7942_0310,309472,310417,SYNPCC7942_0310-MONOMER,SYNPCC7942_RS01580,NC_007604.1
SYNPCC7942_1409,1460846,1461869,SYNPCC7942_1409-MONOMER,SYNPCC7942_RS07210,NC_007604.1
SYNPCC7942_2552,2632133,2632862,SYNPCC7942_2552-MONOMER,SYNPCC7942_RS12970,NC_007604.1
SYNPCC7942_0788,783953,784748,SYNPCC7942_0788-MONOMER,SYNPCC7942_RS04080,NC_007604.1
SYNPCC7942_1957,2029233,2029623,SYNPCC7942_1957-MONOMER,SYNPCC7942_RS09930,NC_007604.1
SYNPCC7942_0285,281053,281395,SYNPCC7942_0285-MONOMER,SYNPCC7942_RS01450,NC_007604.1
SYNPCC7942_1383,1429797,1430310,SYNPCC7942_1383-MONOMER,SYNPCC7942_RS07080,NC_007604.1
SYNPCC7942_2526,2607528,2608878,SYNPCC7942_2526-MONOMER,SYNPCC7942_RS12825,NC_007604.1
SYNPCC7942_0753,747718,749161,SYNPCC7942_0753-MONOMER,SYNPCC7942_RS03900,NC_007604.1
SYNPCC7942_1927,2001981,2002824,SYNPCC7942_1927-MONOMER,SYNPCC7942_RS09780,NC_007604.1
SYNPCC7942_0264,261616,262372,SYNPCC7942_0264-MONOMER,SYNPCC7942_RS01345,NC_007604.1
SYNPCC7942_1357,0,5424,SYNPCC7942_1357-MONOMER,SYNPCC7942_1357,SYNPCC7942_1357
SYNPCC7942_2503,2584494,2585460,SYNPCC7942_2503-MONOMER,SYNPCC7942_RS12700,NC_007604.1
SYNPCC7942_0703,694071,695280,SYNPCC7942_0703-MONOMER,SYNPCC7942_RS03605,NC_007604.1
SYNPCC7942_1898,1970821,1972228,SYNPCC7942_1898-MONOMER,SYNPCC7942_RS09625,NC_007604.1
SYNPCC7942_0239,234330,234690,SYNPCC7942_0239-MONOMER,SYNPCC7942_RS01215,NC_007604.1
SYNPCC7942_1325,1355786,1357151,SYNPCC7942_1325-MONOMER,SYNPCC7942_RS06775,NC_007604.1
SYNPCC7942_2468,2548621,2550526,SYNPCC7942_2468-MONOMER,SYNPCC7942_RS12545,NC_007604.1
SYNPCC7942_0674,669271,670300,SYNPCC7942_0674-MONOMER,SYNPCC7942_RS03450,NC_007604.1
SYNPCC7942_1873,1945395,1946076,SYNPCC7942_1873-MONOMER,SYNPCC7942_RS09500,NC_007604.1
SYNPCC7942_0205,206197,207214,SYNPCC7942_0205-MONOMER,SYNPCC7942_RS01040,NC_007604.1
SYNPCC7942_1305,1331833,1333444,SYNPCC7942_1305-MONOMER,SYNPCC7942_RS06675,NC_007604.1
SYNPCC7942_2446,2523085,2523919,SYNPCC7942_2446-MONOMER,SYNPCC7942_RS12430,NC_007604.1
SYNPCC7942_0645,639456,640758,SYNPCC7942_0645-MONOMER,SYNPCC7942_RS03310,NC_007604.1
SYNPCC7942_1852,1920851,1921481,SYNPCC7942_1852-MONOMER,SYNPCC7942_RS09395,NC_007604.1
SYNPCC7942_0179,176747,177095,SYNPCC7942_0179-MONOMER,SYNPCC7942_RS00910,NC_007604.1
SYNPCC7942_1283,1305459,1305957,SYNPCC7942_1283-MONOMER,SYNPCC7942_RS06570,NC_007604.1
SYNPCC7942_2426,2498779,2498893,SYNPCC7942_2426-MONOMER,SYNPCC7942_RS12325,NC_007604.1
SYNPCC7942_0143,145002,145983,SYNPCC7942_0143-MONOMER,SYNPCC7942_RS00725,NC_007604.1
SYNPCC7942_1256,1279078,1279633,SYNPCC7942_1256-MONOMER,SYNPCC7942_RS06435,NC_007604.1
SYNPCC7942_2393,2467687,2469133,SYNPCC7942_2393-MONOMER,SYNPCC7942_RS12160,NC_007604.1
SYNPCC7942_0118,116942,118427,SYNPCC7942_0118-MONOMER,SYNPCC7942_RS00590,NC_007604.1
SYNPCC7942_1236,1258143,1258968,SYNPCC7942_1236-MONOMER,SYNPCC7942_RS06335,NC_007604.1
SYNPCC7942_2369,2435040,2438211,SYNPCC7942_2369-MONOMER,SYNPCC7942_RS12040,NC_007604.1
SYNPCC7942_1809,1877024,1878740,SYNPCC7942_1809-MONOMER,SYNPCC7942_RS09190,NC_007604.1
SYNPCC7942_0094,91675,92611,SYNPCC7942_0094-MONOMER,SYNPCC7942_RS00475,NC_007604.1
SYNPCC7942_1217,1240158,1240467,SYNPCC7942_1217-MONOMER,SYNPCC7942_RS06235,NC_007604.1
SYNPCC7942_2346,2413340,2414141,SYNPCC7942_2346-MONOMER,SYNPCC7942_RS11920,NC_007604.1
SYNPCC7942_1784,1852531,1853311,SYNPCC7942_1784-MONOMER,SYNPCC7942_RS09065,NC_007604.1
SYNPCC7942_0071,69939,71139,SYNPCC7942_0071-MONOMER,SYNPCC7942_RS00350,NC_007604.1
SYNPCC7942_1191,1220348,1220900,SYNPCC7942_1191-MONOMER,SYNPCC7942_RS06100,NC_007604.1
SYNPCC7942_2323,2391108,2391372,SYNPCC7942_2323-MONOMER,SYNPCC7942_RS11810,NC_007604.1
SYNPCC7942_1746,1816599,1817562,SYNPCC7942_1746-MONOMER,SYNPCC7942_RS08885,NC_007604.1
SYNPCC7942_0042,40854,41091,SYNPCC7942_0042-MONOMER,SYNPCC7942_RS00210,NC_007604.1
SYNPCC7942_1170,1203836,1204319,SYNPCC7942_1170-MONOMER,SYNPCC7942_RS06000,NC_007604.1
SYNPCC7942_2303,2371416,2372253,SYNPCC7942_2303-MONOMER,SYNPCC7942_RS11705,NC_007604.1
SYNPCC7942_1725,1797585,1799067,SYNPCC7942_1725-MONOMER,SYNPCC7942_RS08780,NC_007604.1
SYNPCC7942_0015,13576,14248,SYNPCC7942_0015-MONOMER,SYNPCC7942_RS00075,NC_007604.1
SYNPCC7942_1131,1151397,1151619,SYNPCC7942_1131-MONOMER,SYNPCC7942_RS05790,NC_007604.1
SYNPCC7942_2271,2339044,2339596,SYNPCC7942_2271-MONOMER,SYNPCC7942_RS11540,NC_007604.1
SYNPCC7942_0635,626298,626892,SYNPCC7942_0635-MONOMER,SYNPCC7942_RS03260,NC_007604.1
SYNPCC7942_1703,1768939,1771987,SYNPCC7942_1703-MONOMER,SYNPCC7942_RS08670,NC_007604.1
SYNPCC7942_1108,1125372,1125648,SYNPCC7942_1108-MONOMER,SYNPCC7942_RS05680,NC_007604.1
SYNPCC7942_2244,2309787,2310333,SYNPCC7942_2244-MONOMER,SYNPCC7942_RS11395,NC_007604.1
SYNPCC7942_0611,599814,602205,SYNPCC7942_0611-MONOMER,SYNPCC7942_RS03135,NC_007604.1
SYNPCC7942_1680,1747841,1748858,SYNPCC7942_1680-MONOMER,SYNPCC7942_RS08560,NC_007604.1
SYNPCC7942_1082,1094735,1097516,SYNPCC7942_1082-MONOMER,SYNPCC7942_RS05555,NC_007604.1
SYNPCC7942_2224,2294939,2295134,SYNPCC7942_2224-MONOMER,SYNPCC7942_RS11295,NC_007604.1
SYNPCC7942_0587,573853,576583,SYNPCC7942_0587-MONOMER,SYNPCC7942_RS03010,NC_007604.1
SYNPCC7942_1649,1716787,1717504,SYNPCC7942_1649-MONOMER,SYNPCC7942_RS08410,NC_007604.1
SYNPCC7942_1053,1064645,1065137,SYNPCC7942_1053-MONOMER,SYNPCC7942_RS05400,NC_007604.1
SYNPCC7942_2208,2286419,2286770,SYNPCC7942_2208-MONOMER,SYNPCC7942_RS11220,NC_007604.1
SYNPCC7942_0560,541274,541979,SYNPCC7942_0560-MONOMER,SYNPCC7942_RS02850,NC_007604.1
SYNPCC7942_1618,1684926,1685433,SYNPCC7942_1618-MONOMER,SYNPCC7942_RS08255,NC_007604.1
SYNPCC7942_1025,1039029,1039638,SYNPCC7942_1025-MONOMER,SYNPCC7942_RS05265,NC_007604.1
SYNPCC7942_2183,2261555,2262341,SYNPCC7942_2183-MONOMER,SYNPCC7942_RS11095,NC_007604.1
SYNPCC7942_0528,0,990,SYNPCC7942_0528-MONOMER,SYNPCC7942_0528,SYNPCC7942_0528
